filename,lat,lon,pm2_5,pm10,timestamp_exif,parsed_time,set
IMG_20201108_114655.jpg,22.946637555555554,73.42478505555556,133.45,147.98,2020:11:08 11:46:55,2020-11-08 11:46:55,train
IMG_20201108_114658.jpg,22.946642166666667,73.42480072222223,133.45,147.98,2020:11:08 11:46:58,2020-11-08 11:46:58,train
IMG_20201108_131324.jpg,23.0225,72.5714,103.8,123.92,2020:11:08 13:13:24,2020-11-08 13:13:24,train
IMG_20201212_073102.jpg,22.94311808333333,73.38004847222221,140.42,154.93,2020:12:12 07:31:02,2020-12-12 07:31:02,train
IMG_20201212_073123.jpg,22.943190055555554,73.38000577777777,140.42,154.93,2020:12:12 07:31:23,2020-12-12 07:31:23,train
IMG_20201212_073143.jpg,22.943269416666663,73.38002305555555,140.42,154.93,2020:12:12 07:31:43,2020-12-12 07:31:43,train
IMG_20201220_182446.jpg,22.94330155555556,73.38002255555556,140.42,154.93,2020:12:20 18:24:46,2020-12-20 18:24:46,train
IMG_20210223_105813.jpg,22.62126038888889,73.21924927777778,144.33,158.04,2021:02:23 10:58:13,2021-02-23 10:58:13,train
IMG_20220315_140050.jpg,23.225503944444444,72.64633330555556,121.29,145.32,2022:03:15 14:00:50,2022-03-15 14:00:50,train
IMG_20220423_201320.jpg,22.29447933333333,73.36856580555555,157.79,175.17,2022:04:23 20:13:20,2022-04-23 20:13:20,train
IMG_20220423_201323.jpg,22.29447925,73.36856591666665,157.79,175.17,2022:04:23 20:13:23,2022-04-23 20:13:23,train
IMG_20220523_193634.jpg,23.0225,72.5714,103.8,123.92,2022:05:23 19:36:34,2022-05-23 19:36:34,train
IMG_20220523_193846.jpg,23.0225,72.5714,103.8,123.92,2022:05:23 19:38:46,2022-05-23 19:38:46,train
IMG_20220605_170327.jpg,28.56224316666667,77.08469877777777,129.5,165.72,2022:06:05 17:03:27,2022-06-05 17:03:27,train
IMG_20220605_170529.jpg,28.56424377777778,77.09223969444444,129.5,165.72,2022:06:05 17:05:29,2022-06-05 17:05:29,train
IMG_20220615_132105.jpg,23.0225,72.5714,103.8,123.92,2022:06:15 13:21:05,2022-06-15 13:21:05,train
IMG_20220615_134819.jpg,13.20127772222222,77.70835044444445,19.99,25.77,2022:06:15 13:48:19,2022-06-15 13:48:19,train
IMG_20220615_185653.jpg,22.331427833333333,73.21731808333334,157.79,175.17,2022:06:15 18:56:53,2022-06-15 18:56:53,train
IMG_20220703_110610.jpg,12.959118416666666,77.66044655555557,20.39,27.43,2022:07:03 11:06:10,2022-07-03 11:06:10,train
IMG_20220731_174247.jpg,12.94945588888889,77.68796333333334,20.39,27.43,2022:07:31 17:42:47,2022-07-31 17:42:47,train
IMG_20220815_091735.jpg,13.32099761111111,77.7255156111111,19.99,25.77,2022:08:15 09:17:35,2022-08-15 09:17:35,train
IMG_20220815_121200.jpg,13.365568805555554,77.6800618888889,19.99,25.77,2022:08:15 12:12:00,2022-08-15 12:12:00,train
IMG_20220815_121950.jpg,13.367044944444444,77.67874216666667,19.99,25.77,2022:08:15 12:19:50,2022-08-15 12:19:50,train
IMG_20220815_122226.jpg,13.367189472222222,77.67820347222222,19.99,25.77,2022:08:15 12:22:26,2022-08-15 12:22:26,train
IMG_20220815_123204.jpg,13.369350972222223,77.67494347222222,19.99,25.77,2022:08:15 12:32:04,2022-08-15 12:32:04,train
IMG_20220815_134956.jpg,13.36809775,77.68319547222222,19.99,25.77,2022:08:15 13:49:56,2022-08-15 13:49:56,train
IMG_20220815_135010.jpg,13.368176694444443,77.68331458333334,19.99,25.77,2022:08:15 13:50:10,2022-08-15 13:50:10,train
IMG_20220815_144753.jpg,23.0225,72.5714,103.8,123.92,2022:08:15 14:47:53,2022-08-15 14:47:53,train
IMG_20220815_144755.jpg,13.368136388888889,77.68249744444445,19.99,25.77,2022:08:15 14:47:55,2022-08-15 14:47:55,train
IMG_20220815_151245.jpg,23.0225,72.5714,103.8,123.92,2022:08:15 15:12:45,2022-08-15 15:12:45,train
IMG_20220915_053559.jpg,12.963510972222222,77.67982802777779,20.39,27.43,2022:09:15 05:35:59,2022-09-15 05:35:59,train
IMG_20220915_055431.jpg,12.96346761111111,77.67976452777778,20.39,27.43,2022:09:15 05:54:31,2022-09-15 05:54:31,train
IMG_20220915_055439.jpg,12.963463083333332,77.6797588888889,20.39,27.43,2022:09:15 05:54:39,2022-09-15 05:54:39,train
IMG_20220918_181558.jpg,12.965718583333333,77.66655808333334,20.39,27.43,2022:09:18 18:15:58,2022-09-18 18:15:58,train
IMG_20220918_182554.jpg,12.965645638888889,77.66655638888889,20.39,27.43,2022:09:18 18:25:54,2022-09-18 18:25:54,train
IMG_20220918_182629.jpg,12.965645944444445,77.66656058333334,20.39,27.43,2022:09:18 18:26:29,2022-09-18 18:26:29,train
IMG_20220926_172144.jpg,12.96761538888889,77.67803033333334,20.39,27.43,2022:09:26 17:21:44,2022-09-26 17:21:44,train
IMG_20221005_094339.jpg,12.959330055555554,78.26271097222222,24.25,31.4,2022:10:05 09:43:39,2022-10-05 09:43:39,train
IMG_20221005_101028.jpg,12.958212,78.2673243888889,24.25,31.4,2022:10:05 10:10:28,2022-10-05 10:10:28,train
IMG_20221127_121107.jpg,13.106582277777775,77.99182672222223,20.92,26.67,2022:11:27 12:11:07,2022-11-27 12:11:07,train
IMG_20221127_121118.jpg,13.106572305555556,77.99182438888889,20.92,26.67,2022:11:27 12:11:18,2022-11-27 12:11:18,train
IMG_20221127_124116.jpg,13.105448888888889,77.99279566666667,20.92,26.67,2022:11:27 12:41:16,2022-11-27 12:41:16,train
IMG_20221127_124121.jpg,13.105391222222222,77.99284297222222,20.92,26.67,2022:11:27 12:41:21,2022-11-27 12:41:21,train
IMG_20221127_144817.jpg,13.135638777777777,78.00972758333333,22.38,28.27,2022:11:27 14:48:17,2022-11-27 14:48:17,train
IMG_20221127_144854.jpg,13.13658797222222,78.00811363888889,22.38,28.27,2022:11:27 14:48:54,2022-11-27 14:48:54,train
IMG_20221202_082723.jpg,13.41342238888889,77.50692763888888,19.52,25.18,2022:12:02 08:27:23,2022-12-02 08:27:23,train
IMG_20221202_082945.jpg,13.439023805555555,77.50829777777778,19.52,25.18,2022:12:02 08:29:45,2022-12-02 08:29:45,train
IMG_20221202_092230.jpg,14.04263047222222,77.56964358333333,20.28,25.76,2022:12:02 09:22:30,2022-12-02 09:22:30,train
IMG_20221202_092235.jpg,14.043026277777775,77.56943824999999,20.28,25.76,2022:12:02 09:22:35,2022-12-02 09:22:35,train
IMG_20221202_092426.jpg,14.079846694444443,77.5660615,20.28,25.76,2022:12:02 09:24:26,2022-12-02 09:24:26,train
IMG_20221202_092428.jpg,14.079846694444443,77.5660615,20.28,25.76,2022:12:02 09:24:28,2022-12-02 09:24:28,train
IMG_20221202_121806.jpg,14.536046694444444,77.66273958333333,26.69,33.24,2022:12:02 12:18:06,2022-12-02 12:18:06,train
IMG_20221202_160004.jpg,23.75068908333333,72.97584377777778,124.09,146.57,2022:12:02 16:00:03,2022-12-02 16:00:03,train
IMG_20221202_163153.jpg,15.953311694444444,77.30174819444444,34.31,40.79,2022:12:02 16:31:53,2022-12-02 16:31:53,train
IMG_20221204_074135.jpg,22.338398416666667,73.22076580555556,157.79,175.17,2022:12:04 07:41:35,2022-12-04 07:41:35,train
IMG_20230417_060032.jpg,12.963423027777775,77.67968633333334,20.39,27.43,2023:04:17 06:00:32,2023-04-17 06:00:32,train
IMG_20230430_175706.jpg,12.963396,77.67975811111111,20.39,27.43,2023:04:30 17:57:06,2023-04-30 17:57:06,train
IMG_20230430_175715.jpg,12.963439555555556,77.67976227777778,20.39,27.43,2023:04:30 17:57:15,2023-04-30 17:57:15,train
IMG_20230606_055806.jpg,12.963423833333332,77.67968675,20.39,27.43,2023:06:06 05:58:05,2023-06-06 05:58:05,train
IMG_20230606_055810.jpg,12.963451916666664,77.67969058333334,20.39,27.43,2023:06:06 05:58:10,2023-06-06 05:58:10,train
IMG_20230609_182212.jpg,12.963375888888889,77.6798086388889,20.39,27.43,2023:06:09 18:22:12,2023-06-09 18:22:12,train
IMG_20230609_182214.jpg,12.963316444444445,77.67990319444445,20.39,27.43,2023:06:09 18:22:14,2023-06-09 18:22:14,train
IMG_20230611_174637.jpg,12.963492,77.67969566666667,20.39,27.43,2023:06:11 17:46:37,2023-06-11 17:46:37,train
IMG_20230611_174816.jpg,12.963385666666666,77.6797496388889,20.39,27.43,2023:06:11 17:48:16,2023-06-11 17:48:16,train
IMG_20230611_174856.jpg,12.963445333333333,77.6797045,20.39,27.43,2023:06:11 17:48:56,2023-06-11 17:48:56,train
IMG_20230611_174905.jpg,12.96343936111111,77.67971844444445,20.39,27.43,2023:06:11 17:49:05,2023-06-11 17:49:05,train
IMG_20230611_174944.jpg,12.963446166666666,77.67974177777778,20.39,27.43,2023:06:11 17:49:44,2023-06-11 17:49:44,train
IMG_20230611_175708.jpg,12.96344161111111,77.67977672222223,20.39,27.43,2023:06:11 17:57:08,2023-06-11 17:57:08,train
IMG_20230611_175715.jpg,12.963452027777777,77.67977455555555,20.39,27.43,2023:06:11 17:57:15,2023-06-11 17:57:15,train
IMG_20230611_184330.jpg,12.963424805555556,77.67961719444445,20.39,27.43,2023:06:11 18:43:30,2023-06-11 18:43:30,train
IMG_20230624_001013.jpg,12.96310836111111,77.68015077777778,20.39,27.43,2023:06:24 00:10:13,2023-06-24 00:10:13,train
IMG_20230624_001220.jpg,12.963349333333332,77.67971030555556,20.39,27.43,2023:06:24 00:12:20,2023-06-24 00:12:20,train
IMG_20230627_211612.jpg,12.963434277777775,77.67973469444445,20.39,27.43,2023:06:27 21:16:12,2023-06-27 21:16:12,train
IMG_20230627_221333.jpg,12.9633735,77.67999569444444,20.39,27.43,2023:06:27 22:13:33,2023-06-27 22:13:33,train
IMG_20230627_221354.jpg,12.963425666666666,77.67972844444445,20.39,27.43,2023:06:27 22:13:54,2023-06-27 22:13:54,train
IMG_20230628_002505.jpg,12.963443333333332,77.67969841666667,20.39,27.43,2023:06:28 00:25:05,2023-06-28 00:25:05,train
IMG_20230628_101511.jpg,12.963368333333332,77.67974341666667,20.39,27.43,2023:06:28 10:15:11,2023-06-28 10:15:11,train
IMG_20230628_115458.jpg,12.963406249999998,77.67967372222223,20.39,27.43,2023:06:28 11:54:58,2023-06-28 11:54:58,train
IMG_20230629_095954.jpg,12.955026444444444,77.68367641666667,20.39,27.43,2023:06:29 09:59:54,2023-06-29 09:59:54,train
IMG_20231112_171940.jpg,22.950157138888887,73.37945533333333,140.42,154.93,2023:11:12 17:19:40,2023-11-12 17:19:40,train
IMG_20240306_190659.jpg,22.94329902777778,73.38001072222221,140.42,154.93,2024:03:06 19:06:59,2024-03-06 19:06:59,train
IMG_20240311_065715.jpg,22.943275555555555,73.38001147222222,140.42,154.93,2024:03:11 06:57:15,2024-03-11 06:57:15,train
IMG_20240311_065730.jpg,22.943277138888888,73.38010052777777,140.42,154.93,2024:03:11 06:57:29,2024-03-11 06:57:29,train
IMG_20240321_184918.jpg,22.94327086111111,73.37996769444443,140.42,154.93,2024:03:21 18:49:18,2024-03-21 18:49:18,train
IMG_20240420_185326.jpg,22.94332752777778,73.37998624999999,140.42,154.93,2024:04:20 18:53:26,2024-04-20 18:53:26,train
IMG_20240420_185553.jpg,22.94333738888889,73.38004147222222,140.42,154.93,2024:04:20 18:55:53,2024-04-20 18:55:53,train
IMG_20240708_194303.jpg,22.33826461111111,73.22038016666667,157.79,175.17,2024:07:08 19:43:03,2024-07-08 19:43:03,train
IMG_20240708_194310.jpg,22.33827119444444,73.22038177777777,157.79,175.17,2024:07:08 19:43:10,2024-07-08 19:43:10,train
IMG_20240818_135346.jpg,25.66869227777778,72.54100199999999,81.45,106.76,2024:08:18 13:53:46,2024-08-18 13:53:46,train
IMG_20240818_135923.jpg,25.636518916666667,72.52521002777777,81.45,106.76,2024:08:18 13:59:23,2024-08-18 13:59:23,train
IMG_20240818_140253.jpg,25.628264916666662,72.51984908333333,81.45,106.76,2024:08:18 14:02:53,2024-08-18 14:02:53,train
IMG_20240827_084859.jpg,22.337414777777777,73.20004469444444,150.67,167.51,2024:08:27 08:48:59,2024-08-27 08:48:59,train
IMG_20240827_084922.jpg,22.344940444444443,73.21274591666666,157.79,175.17,2024:08:27 08:49:22,2024-08-27 08:49:22,train
IMG_20241023_071531.jpg,16.7842725,73.61906358333333,56.16,61.29,2024:10:23 07:15:31,2024-10-23 07:15:31,train
IMG_20241023_073550.jpg,16.656459249999997,73.62443074999999,56.16,61.29,2024:10:23 07:35:50,2024-10-23 07:35:50,train
IMG_20241023_073553.jpg,16.655739166666667,73.62440699999999,56.16,61.29,2024:10:23 07:35:53,2024-10-23 07:35:53,train
IMG_20241023_073921.jpg,16.59098388888889,73.65012558333333,55.18,60.36,2024:10:23 07:39:21,2024-10-23 07:39:21,train
IMG_20241023_085306.jpg,16.062778583333333,73.67845369444444,53.22,58.51,2024:10:23 08:53:06,2024-10-23 08:53:06,train
IMG_20241023_104457.jpg,15.49439897222222,73.92478063888889,50.82,57.09,2024:10:23 10:44:56,2024-10-23 10:44:56,train
IMG_20241023_121147.jpg,15.167562944444445,74.02137813888889,47.48,54.73,2024:10:23 12:11:47,2024-10-23 12:11:47,train
IMG_20241023_124052.jpg,14.884892666666666,74.13867797222223,45.65,53.24,2024:10:23 12:40:52,2024-10-23 12:40:52,train
IMG_20241023_130111.jpg,14.848314,74.17511980555555,45.65,53.24,2024:10:23 13:01:11,2024-10-23 13:01:11,train
IMG_20241023_130115.jpg,14.847931194444444,74.17546497222223,45.65,53.24,2024:10:23 13:01:15,2024-10-23 13:01:15,train
IMG_20241214_180203.jpg,22.299659277777774,73.20487616666666,157.79,175.17,2024:12:14 18:02:03,2024-12-14 18:02:03,train
IMG_20250111_075221.jpg,22.3429535,73.21788694444444,157.79,175.17,2025:01:11 07:52:21,2025-01-11 07:52:21,train
IMG_20250119_183236.jpg,22.33820561111111,73.22040377777778,157.79,175.17,2025:01:19 18:32:36,2025-01-19 18:32:36,train
IMG_20250418_190611.jpg,22.34572497222222,73.21175755555556,157.79,175.17,2025:04:18 19:06:11,2025-04-18 19:06:11,train
IMG_20250418_190613.jpg,22.345726166666665,73.21178175,157.79,175.17,2025:04:18 19:06:13,2025-04-18 19:06:13,train
IMG_20250622_163648.jpg,22.91562488888889,73.39426238888889,140.42,154.93,2025:06:22 16:36:48,2025-06-22 16:36:48,train
IMG_20250906_192049.jpg,22.339624138888887,73.20867280555557,157.79,175.17,2025:09:06 19:20:49,2025-09-06 19:20:49,train
IMG_20250906_192052.jpg,22.33974444444444,73.20863966666667,157.79,175.17,2025:09:06 19:20:52,2025-09-06 19:20:52,train
IMG_20250920_184415.jpg,22.339347027777777,73.21899463888889,157.79,175.17,2025:09:20 18:44:15,2025-09-20 18:44:15,train
IMG_20250927_182107.jpg,22.33809108333333,73.22409388888889,157.79,175.17,2025:09:27 18:21:07,2025-09-27 18:21:07,train
IMG_20250927_183430.jpg,22.337954222222223,73.21838594444445,157.79,175.17,2025:09:27 18:34:30,2025-09-27 18:34:30,train
IMG_20251008_172539.jpg,22.29684952777778,73.32112416666666,157.79,175.17,2025:10:08 17:25:38,2025-10-08 17:25:38,train
A_img1.png,23.0225,72.5714,99.04,117.51,,,train
A_img10.png,23.0225,72.5714,99.04,117.51,,,train
A_img100.png,23.0225,72.5714,99.04,117.51,,,train
A_img101.png,23.0225,72.5714,99.04,117.51,,,train
A_img102.png,23.0225,72.5714,99.04,117.51,,,train
A_img103.png,23.0225,72.5714,99.04,117.51,,,train
A_img104.png,23.0225,72.5714,99.04,117.51,,,train
A_img105.png,23.0225,72.5714,99.04,117.51,,,train
A_img106.png,23.0225,72.5714,99.04,117.51,,,train
A_img107.png,23.0225,72.5714,99.04,117.51,,,train
A_img108.png,23.0225,72.5714,99.04,117.51,,,train
A_img109.png,23.0225,72.5714,99.04,117.51,,,train
A_img11.png,23.0225,72.5714,99.04,117.51,,,train
A_img110.png,23.0225,72.5714,99.04,117.51,,,train
A_img111.png,23.0225,72.5714,99.04,117.51,,,train
A_img112.png,23.0225,72.5714,99.04,117.51,,,train
A_img113.png,23.0225,72.5714,99.04,117.51,,,train
A_img114.png,23.0225,72.5714,99.04,117.51,,,train
A_img115.png,23.0225,72.5714,99.04,117.51,,,train
A_img116.png,23.0225,72.5714,99.04,117.51,,,train
A_img117.png,23.0225,72.5714,99.04,117.51,,,train
A_img118.png,23.0225,72.5714,99.04,117.51,,,train
A_img119.png,23.0225,72.5714,99.04,117.51,,,train
A_img12.png,23.0225,72.5714,99.04,117.51,,,train
A_img120.png,23.0225,72.5714,99.04,117.51,,,train
A_img121.png,23.0225,72.5714,99.04,117.51,,,train
A_img122.png,23.0225,72.5714,99.04,117.51,,,train
A_img123.png,23.0225,72.5714,99.04,117.51,,,train
A_img124.png,23.0225,72.5714,99.04,117.51,,,train
A_img125.png,23.0225,72.5714,99.04,117.51,,,train
A_img126.png,23.0225,72.5714,99.04,117.51,,,train
A_img127.png,23.0225,72.5714,99.04,117.51,,,train
A_img128.png,23.0225,72.5714,99.04,117.51,,,train
A_img129.png,23.0225,72.5714,99.04,117.51,,,train
A_img13.png,23.0225,72.5714,99.04,117.51,,,train
A_img130.png,23.0225,72.5714,99.04,117.51,,,train
A_img131.png,23.0225,72.5714,99.04,117.51,,,train
A_img132.png,23.0225,72.5714,99.04,117.51,,,train
A_img133.png,23.0225,72.5714,99.04,117.51,,,train
A_img134.png,23.0225,72.5714,99.04,117.51,,,train
A_img135.png,23.0225,72.5714,99.04,117.51,,,train
A_img136.png,23.0225,72.5714,99.04,117.51,,,train
A_img137.png,23.0225,72.5714,99.04,117.51,,,train
A_img138.png,23.0225,72.5714,99.04,117.51,,,train
A_img139.png,23.0225,72.5714,99.04,117.51,,,train
A_img14.png,23.0225,72.5714,99.04,117.51,,,train
A_img140.png,23.0225,72.5714,99.04,117.51,,,train
A_img141.png,23.0225,72.5714,99.04,117.51,,,train
A_img142.png,23.0225,72.5714,99.04,117.51,,,train
A_img143.png,23.0225,72.5714,99.04,117.51,,,train
A_img144.png,23.0225,72.5714,99.04,117.51,,,train
A_img145.png,23.0225,72.5714,99.04,117.51,,,train
A_img146.png,23.0225,72.5714,99.04,117.51,,,train
A_img147.png,23.0225,72.5714,99.04,117.51,,,train
A_img148.png,23.0225,72.5714,99.04,117.51,,,train
A_img149.png,23.0225,72.5714,99.04,117.51,,,train
A_img15.png,23.0225,72.5714,99.04,117.51,,,train
A_img150.png,23.0225,72.5714,99.04,117.51,,,train
A_img151.png,23.0225,72.5714,99.04,117.51,,,train
A_img152.png,23.0225,72.5714,99.04,117.51,,,train
A_img153.png,23.0225,72.5714,99.04,117.51,,,train
A_img154.png,23.0225,72.5714,99.04,117.51,,,train
A_img155.png,23.0225,72.5714,99.04,117.51,,,train
A_img156.png,23.0225,72.5714,99.04,117.51,,,train
A_img157.png,23.0225,72.5714,99.04,117.51,,,train
A_img158.png,23.0225,72.5714,99.04,117.51,,,train
A_img159.png,23.0225,72.5714,99.04,117.51,,,train
A_img16.png,23.0225,72.5714,99.04,117.51,,,train
A_img160.png,23.0225,72.5714,99.04,117.51,,,train
A_img161.png,23.0225,72.5714,99.04,117.51,,,train
A_img162.png,23.0225,72.5714,99.04,117.51,,,train
A_img163.png,23.0225,72.5714,99.04,117.51,,,train
A_img164.png,23.0225,72.5714,99.04,117.51,,,train
A_img165.png,23.0225,72.5714,99.04,117.51,,,train
A_img166.png,23.0225,72.5714,99.04,117.51,,,train
A_img167.png,23.0225,72.5714,99.04,117.51,,,train
A_img168.png,23.0225,72.5714,99.04,117.51,,,train
A_img169.png,23.0225,72.5714,99.04,117.51,,,train
A_img17.png,23.0225,72.5714,99.04,117.51,,,train
A_img170.png,23.0225,72.5714,99.04,117.51,,,train
A_img171.png,23.0225,72.5714,99.04,117.51,,,train
A_img172.png,23.0225,72.5714,99.04,117.51,,,train
A_img173.png,23.0225,72.5714,99.04,117.51,,,train
A_img174.png,23.0225,72.5714,99.04,117.51,,,train
A_img175.png,23.0225,72.5714,99.04,117.51,,,train
A_img176.png,23.0225,72.5714,99.04,117.51,,,train
A_img177.png,23.0225,72.5714,99.04,117.51,,,train
A_img178.png,23.0225,72.5714,99.04,117.51,,,train
A_img179.png,23.0225,72.5714,99.04,117.51,,,train
A_img18.png,23.0225,72.5714,99.04,117.51,,,train
A_img180.png,23.0225,72.5714,99.04,117.51,,,train
A_img181.png,23.0225,72.5714,99.04,117.51,,,train
A_img182.png,23.0225,72.5714,99.04,117.51,,,train
A_img183.png,23.0225,72.5714,99.04,117.51,,,train
A_img184.png,23.0225,72.5714,99.04,117.51,,,train
A_img185.png,23.0225,72.5714,99.04,117.51,,,train
A_img186.png,23.0225,72.5714,99.04,117.51,,,train
A_img187.png,23.0225,72.5714,99.04,117.51,,,train
A_img188.png,23.0225,72.5714,99.04,117.51,,,train
A_img189.png,23.0225,72.5714,99.04,117.51,,,train
A_img19.png,23.0225,72.5714,99.04,117.51,,,train
A_img190.png,23.0225,72.5714,99.04,117.51,,,train
A_img191.png,23.0225,72.5714,99.04,117.51,,,train
A_img192.png,23.0225,72.5714,99.04,117.51,,,train
A_img193.png,23.0225,72.5714,99.04,117.51,,,train
A_img194.png,23.0225,72.5714,99.04,117.51,,,train
A_img195.png,23.0225,72.5714,99.04,117.51,,,train
A_img196.png,23.0225,72.5714,99.04,117.51,,,train
A_img197.png,23.0225,72.5714,99.04,117.51,,,train
A_img198.png,23.0225,72.5714,99.04,117.51,,,train
A_img199.png,23.0225,72.5714,99.04,117.51,,,train
A_img2.png,23.0225,72.5714,99.04,117.51,,,train
A_img20.png,23.0225,72.5714,99.04,117.51,,,train
A_img200.png,23.0225,72.5714,99.04,117.51,,,train
A_img201.png,23.0225,72.5714,99.04,117.51,,,train
A_img202.png,23.0225,72.5714,99.04,117.51,,,train
A_img203.png,23.0225,72.5714,99.04,117.51,,,train
A_img204.png,23.0225,72.5714,99.04,117.51,,,train
A_img205.png,23.0225,72.5714,99.04,117.51,,,train
A_img206.png,23.0225,72.5714,99.04,117.51,,,train
A_img207.png,23.0225,72.5714,99.04,117.51,,,train
A_img208.png,23.0225,72.5714,99.04,117.51,,,train
A_img209.png,23.0225,72.5714,99.04,117.51,,,train
A_img21.png,23.0225,72.5714,99.04,117.51,,,train
A_img210.png,23.0225,72.5714,99.04,117.51,,,train
A_img211.png,23.0225,72.5714,99.04,117.51,,,train
A_img212.png,23.0225,72.5714,99.04,117.51,,,train
A_img213.png,23.0225,72.5714,99.04,117.51,,,train
A_img214.png,23.0225,72.5714,99.04,117.51,,,train
A_img215.png,23.0225,72.5714,99.04,117.51,,,train
A_img216.png,23.0225,72.5714,99.04,117.51,,,train
A_img217.png,23.0225,72.5714,99.04,117.51,,,train
A_img218.png,23.0225,72.5714,99.04,117.51,,,train
A_img219.png,23.0225,72.5714,99.04,117.51,,,train
A_img22.png,23.0225,72.5714,99.04,117.51,,,train
A_img220.png,23.0225,72.5714,99.04,117.51,,,train
A_img221.png,23.0225,72.5714,99.04,117.51,,,train
A_img222.png,23.0225,72.5714,99.04,117.51,,,train
A_img223.png,23.0225,72.5714,99.04,117.51,,,train
A_img224.png,23.0225,72.5714,99.04,117.51,,,train
A_img225.png,23.0225,72.5714,99.04,117.51,,,train
A_img226.png,23.0225,72.5714,99.04,117.51,,,train
A_img227.png,23.0225,72.5714,99.04,117.51,,,train
A_img228.png,23.0225,72.5714,99.04,117.51,,,train
A_img229.png,23.0225,72.5714,99.04,117.51,,,train
A_img23.png,23.0225,72.5714,99.04,117.51,,,train
A_img230.png,23.0225,72.5714,99.04,117.51,,,train
A_img231.png,23.0225,72.5714,99.04,117.51,,,train
A_img232.png,23.0225,72.5714,99.04,117.51,,,train
A_img233.png,23.0225,72.5714,99.04,117.51,,,train
A_img234.png,23.0225,72.5714,99.04,117.51,,,train
A_img235.png,23.0225,72.5714,99.04,117.51,,,train
A_img236.png,23.0225,72.5714,99.04,117.51,,,train
A_img237.png,23.0225,72.5714,99.04,117.51,,,train
A_img238.png,23.0225,72.5714,99.04,117.51,,,train
A_img239.png,23.0225,72.5714,99.04,117.51,,,train
A_img24.png,23.0225,72.5714,99.04,117.51,,,train
A_img240.png,23.0225,72.5714,99.04,117.51,,,train
A_img241.png,23.0225,72.5714,99.04,117.51,,,train
A_img242.png,23.0225,72.5714,99.04,117.51,,,train
A_img243.png,23.0225,72.5714,99.04,117.51,,,train
A_img244.png,23.0225,72.5714,99.04,117.51,,,train
A_img245.png,23.0225,72.5714,99.04,117.51,,,train
A_img246.png,23.0225,72.5714,99.04,117.51,,,train
